year,movie_name,release_date,opening_day,opening_weekend,week_1,lifetime_collection
2021,Bunty Aur Babli 2,19 Nov 2021,2.60 Cr,8.30 Cr,11.15 Cr,12.50 Cr
2021,Ghostbusters: Afterlife (English),19 Nov 2021,0 CrN.A,0 CrN.A,0.64 Cr,0.64 Cr
2021,Ye Mard Bechara,19 Nov 2021,0 CrN.A,0 CrN.A,0.04 Cr,0.04 Cr
2021,Spencer (English),19 Nov 2021,0 CrN.A,0 CrN.A,0.17 Cr,0.17 Cr
2021,Shubh Raatri,19 Nov 2021,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2021,Last Night in Soho (English),12 Nov 2021,0 CrN.A,0 CrN.A,0.18 Cr,0.18 Cr
2021,Sooryavanshi,05 Nov 2021,26.29 Cr,77.08 Cr,120.66 Cr,196 Cr
2021,Eternals (English),05 Nov 2021,7.35 Cr,19.15 Cr,27.45 Cr,37.12 Cr
2021,Dune (English),22 Oct 2021,0 CrN.A,0 CrN.A,3.54 Cr,4.29 Cr
2021,Venom – Let There Be Carnage (English),14 Oct 2021,2.88 Cr,12.16 Cr,16.21 Cr,23.27 Cr
2021,No Time To Die (English),30 Sep 2021,2.24 Cr,11.13 Cr,14.97 Cr,18 Cr
2021,Jungle Cruise (English),24 Sep 2021,0.66 Cr,2.81 Cr,4.21 Cr,4.21 Cr
2021,Don’t Breathe 2 (English),17 Sep 2021,0 CrN.A,0 CrN.A,1.26 Cr,1.26 Cr
2021,Thalaivii,10 Sep 2021,0.32 Cr,1.07 Cr,1.46 Cr,1.46 Cr
2021,Fast And Furious 9: The Fast Saga (English),03 Sep 2021,1.92 Cr,7.66 Cr,10.91 Cr,13.61 Cr
2021,Shang-Chi and the Legend of the Ten Rings (English),02 Sep 2021,2.97 Cr,10.61 Cr,15.28 Cr,23.70 Cr
2021,Chehre,27 Aug 2021,0.40 Cr,1.70 Cr,2.55 Cr,2.55 Cr
2021,Bellbottom,19 Aug 2021,2.75 Cr,12.75 Cr,18.55 Cr,30.63 Cr
2021,Radhe – Your Most Wanted Bhai,13 May 2021,0.001 Cr,0.006 Cr,0 CrN.A,0.05 Cr
2021,Saina,26 Mar 2021,0.15 Cr,0.68 Cr,1.16 Cr,1.16 Cr
2021,Godzilla Vs Kong (English),25 Mar 2021,6.40 Cr,28.96 Cr,40.07 Cr,46.58 Cr
2021,Mumbai Saga,19 Mar 2021,2.82 Cr,8.74 Cr,13.43 Cr,16.53 Cr
2021,Sandeep Aur Pinky Faraar,19 Mar 2021,0.06 Cr,0.25 Cr,0.35 Cr,0.35 Cr
2021,Time To Dance,12 Mar 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.01 Cr
2021,Fauji Calling,11 Mar 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.14 Cr
2021,Roohi,11 Mar 2021,3.06 Cr,12.58 Cr,17.43 Cr,23.25 Cr
2021,Tank Cleaner,05 Mar 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.001 Cr
2021,Jeene Ki Umeed Tumse Hi,05 Mar 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.01 Cr
2021,Maassab,26 Feb 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.04 Cr
2021,Tuesdays And Fridays,19 Feb 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.22 Cr
2021,Bolo Hau,19 Feb 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.001 Cr
2021,Sakshi,12 Feb 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.001 Cr
2021,Omprakash Zindabad,05 Feb 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.01 Cr
2021,Cheer Haran,29 Jan 2021,0 CrN.A,0 CrN.A,0 CrN.A,0.02 Cr
2021,Madam Chief Minister,22 Jan 2021,0.05 Cr,0 CrN.A,0.36 Cr,0.36 Cr
2021,Master,14 Jan 2021,0 CrN.A,0 CrN.A,3.77 Cr,4.73 Cr
2021,12 ‘O’ Clock,08 Jan 2021,0 CrN.A,0 CrN.A,0.11 Cr,0.11 Cr
2021,Kaagaz,07 Jan 2021,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2021,Ramprasad Ki Tehrvi,01 Jan 2021,0.08 Cr,0.17 Cr,0.27 Cr,0.27 Cr
2022,Dedh Lakh Ka Dulha,30 Dec 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Big Dhamaka,23 Dec 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Cirkus,23 Dec 2022,6.25 Cr,20.85 Cr,27.95 Cr,35.65 Cr
2022,Anokhi,23 Dec 2022,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2022,Smayra,16 Dec 2022,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2022,Ajay Wardhan,16 Dec 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Trahimam,16 Dec 2022,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2022,Avatar: The Way of Water (English),16 Dec 2022,40 Cr,127 Cr,182.85 Cr,378.22 Cr
2022,Maarrich,09 Dec 2022,0.05 Cr,0.18 Cr,0.35 Cr,0.35 Cr
2022,Vadh,09 Dec 2022,0.10 Cr,0.34 Cr,0 CrN.A,0.60 Cr
2022,Life Is Good!,09 Dec 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Salaam Venky,09 Dec 2022,0.20 Cr,0.85 Cr,0 CrN.A,1.25 Cr
2022,Shadow Assassins,09 Dec 2022,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2022,Vijayanand,09 Dec 2022,0 CrN.A,0 CrN.A,1 Cr,1 Cr
2022,Khatra Dangerous,09 Dec 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Josef – Born in Grace,09 Dec 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,An Action Hero,02 Dec 2022,1.31 Cr,5.99 Cr,8.19 Cr,10.89 Cr
2022,Bodies Bodies Bodies (English),25 Nov 2022,0 CrN.A,0 CrN.A,0.08 Cr,0.08 Cr
2022,Bhediya,25 Nov 2022,7.48 Cr,28.55 Cr,42.05 Cr,66.65 Cr
2022,Strange World (English),25 Nov 2022,0 CrN.A,0 CrN.A,0.30 Cr,0.30 Cr
2022,Kora Kagazz,25 Nov 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Mister Mummy,18 Nov 2022,0.02 Cr,0.06 Cr,0.10 Cr,0.10 Cr
2022,Smile (English),18 Nov 2022,0 CrN.A,0 CrN.A,0.32 Cr,0.32 Cr
2022,Drishyam 2,18 Nov 2022,15.38 Cr,64.14 Cr,104.66 Cr,240.54 Cr
2022,The Menu (English),18 Nov 2022,0 CrN.A,0 CrN.A,0.35 Cr,0.35 Cr
2022,She Said (English),18 Nov 2022,0 CrN.A,0 CrN.A,0.15 Cr,0.15 Cr
2022,Kartoot,11 Nov 2022,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2022,Bal Naren,11 Nov 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Rocket Gang,11 Nov 2022,0 CrN.A,0 CrN.A,0.25 Cr,0.25 Cr
2022,Uunchai,11 Nov 2022,1.81 Cr,10.16 Cr,17.02 Cr,34.20 Cr
2022,Anth The End,11 Nov 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Badhai Ho Beti Huee Hai,11 Nov 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Black Panther: Wakanda Forever (English),11 Nov 2022,11.96 Cr,39.20 Cr,51.50 Cr,69.55 Cr
2022,Mili,04 Nov 2022,0.40 Cr,1.55 Cr,2.24 Cr,2.24 Cr
2022,Double XL,04 Nov 2022,0.15 Cr,0.49 Cr,0.60 Cr,0.60 Cr
2022,"Lyle, Lyle, Crocodile (English)",04 Nov 2022,0 CrN.A,0 CrN.A,1 Cr,1 Cr
2022,Banaras,04 Nov 2022,0 CrN.A,0 CrN.A,0.40 Cr,0.40 Cr
2022,Dhoop Chhaon,04 Nov 2022,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2022,Phone Bhoot,04 Nov 2022,2.05 Cr,7.70 Cr,12.76 Cr,14.01 Cr
2022,Ramrajya,04 Nov 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Tara vs Bilal,28 Oct 2022,0 CrN.A,0 CrN.A,0 CrN.A,0.02 Cr
2022,Thank God,25 Oct 2022,8.10 Cr,28.78 Cr,32.79 Cr,34.89 Cr
2022,Ram Setu,25 Oct 2022,15.25 Cr,55.48 Cr,63.87 Cr,71.87 Cr
2022,Black Adam (English),20 Oct 2022,6.80 Cr,23.50 Cr,34.13 Cr,48.13 Cr
2022,Mid Day Meeal,14 Oct 2022,0 CrN.A,0 CrN.A,0.25 Cr,0.25 Cr
2022,Aye Zindagi,14 Oct 2022,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2022,Doctor G,14 Oct 2022,3.87 Cr,15.03 Cr,21.95 Cr,26.45 Cr
2022,Modi Ji Ki Beti,14 Oct 2022,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2022,Love You Loktantra,14 Oct 2022,0 CrN.A,0 CrN.A,0.04 Cr,0.04 Cr
2022,Kahani Rubber Band Ki,14 Oct 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Jaggu Ki Lalten,14 Oct 2022,0 CrN.A,0 CrN.A,0.10 Cr,0.10 Cr
2022,Code Name: Tiranga,14 Oct 2022,0.15 Cr,0.46 Cr,0.70 Cr,0.70 Cr
2022,Kantara,14 Oct 2022,1.27 Cr,7.52 Cr,15 Cr,79.25 Cr
2022,Hindutva,07 Oct 2022,0 CrN.A,0 CrN.A,0.40 Cr,0.40 Cr
2022,Nazar Andaaz,07 Oct 2022,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2022,Chakki,07 Oct 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,The Ghost,07 Oct 2022,0 CrN.A,0 CrN.A,1.25 Cr,1.25 Cr
2022,Goodbye,07 Oct 2022,0.93 Cr,3.78 Cr,5.61 Cr,6.38 Cr
2022,Aa Bhi Ja O Piya,07 Oct 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Godfather,05 Oct 2022,1.61 Cr,6.56 Cr,9.03 Cr,10.49 Cr
2022,Ponniyin Selvan: Part-1,30 Sep 2022,1.85 Cr,7.60 Cr,14.25 Cr,25.12 Cr
2022,Vikram Vedha,30 Sep 2022,10.58 Cr,36.94 Cr,58.57 Cr,78.66 Cr
2022,Woh 3 Din,30 Sep 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Dhokha – Round D Corner,23 Sep 2022,1.25 Cr,2.40 Cr,2.75 Cr,2.75 Cr
2022,Chup,23 Sep 2022,3.06 Cr,7.38 Cr,9.75 Cr,9.75 Cr
2022,Vanshree,23 Sep 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Peepal Tree,23 Sep 2022,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2022,Ishq Pashmina,23 Sep 2022,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2022,Middle-Class Love,16 Sep 2022,0 CrN.A,0 CrN.A,0.50 Cr,0.50 Cr
2022,Jahaan Chaar Yaar,16 Sep 2022,0 CrN.A,0 CrN.A,0.45 Cr,0.45 Cr
2022,Jogi,16 Sep 2022,0 CrN.A,0 CrN.A,0.10 Cr,0.10 Cr
2022,Khalli Balli,16 Sep 2022,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2022,Matto Ki Saikil,16 Sep 2022,0 CrN.A,0 CrN.A,0.10 Cr,0.10 Cr
2022,Siya,16 Sep 2022,0 CrN.A,0 CrN.A,0.20 Cr,0.20 Cr
2022,Saroj Ka Rishta,16 Sep 2022,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2022,Subway,09 Sep 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Brahmastra – Part One: Shiva,09 Sep 2022,36 Cr,120.75 Cr,168.75 Cr,257.44 Cr
2022,Sita Ramam,02 Sep 2022,0 CrN.A,0 CrN.A,3.25 Cr,8.19 Cr
2022,Come on Yaar,02 Sep 2022,0 CrN.A,0.02 Cr,0 CrN.A,0.02 Cr
2022,Dragon Ball Super: Super Hero (English),26 Aug 2022,0 CrN.A,0 CrN.A,1.50 Cr,1.80 Cr
2022,Holy Cow,26 Aug 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Aanchhi,25 Aug 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Liger,25 Aug 2022,4.50 Cr,0 CrN.A,17.90 Cr,20.05 Cr
2022,Do Baaraa,19 Aug 2022,0.72 Cr,2.98 Cr,3.63 Cr,5.35 Cr
2022,Hero Ek Villain Anek,19 Aug 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Karthikeya 2,13 Aug 2022,0.07 Cr,0.35 Cr,5.75 Cr,31.05 Cr
2022,Laal Singh Chaddha,11 Aug 2022,11.70 Cr,37.96 Cr,50.98 Cr,58.73 Cr
2022,Raksha Bandhan,11 Aug 2022,8.20 Cr,28.16 Cr,38.30 Cr,44.39 Cr
2022,Match Of Life,05 Aug 2022,0 CrN.A,0 CrN.A,0.04 Cr,0.04 Cr
2022,Krishna Sangini Yamuna,05 Aug 2022,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2022,Miami Se New York,05 Aug 2022,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2022,DC League of Super-Pets (English),05 Aug 2022,0 CrN.A,0 CrN.A,2.26 Cr,3.01 Cr
2022,Bullet Train (English),05 Aug 2022,0 CrN.A,0 CrN.A,4.51 Cr,5.51 Cr
2022,Haryana,05 Aug 2022,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2022,Masoom Sawaal,05 Aug 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Naar Ka Sur,05 Aug 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Ek Villain Returns,29 Jul 2022,7.05 Cr,23.54 Cr,32.92 Cr,41.69 Cr
2022,Vikrant Rona,28 Jul 2022,1.11 Cr,5.96 Cr,8.14 Cr,12.49 Cr
2022,RK/RKAY,22 Jul 2022,0 CrN.A,0 CrN.A,0.06 Cr,0.06 Cr
2022,Antaryatri Mahapurush (The Walking God),22 Jul 2022,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2022,Shamshera,22 Jul 2022,10.25 Cr,31.75 Cr,40.45 Cr,42.48 Cr
2022,Hit – The First Case,15 Jul 2022,1.35 Cr,5.59 Cr,7.69 Cr,9.29 Cr
2022,Shabaash Mithu,15 Jul 2022,0.40 Cr,1.65 Cr,2.12 Cr,2.23 Cr
2022,Ladki – Dragon Girl,15 Jul 2022,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2022,Judaa Hoke Bhi…,15 Jul 2022,0 CrN.A,0 CrN.A,0.25 Cr,0.25 Cr
2022,Titu Ambani,08 Jul 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Khuda Haafiz: Chapter ll – Agni Pariksha,08 Jul 2022,1.31 Cr,6.30 Cr,10.60 Cr,14.33 Cr
2022,Romeo Ke Funday Laajawaab,08 Jul 2022,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2022,Thor: Love And Thunder (English),07 Jul 2022,18.20 Cr,64.80 Cr,79.55 Cr,101.71 Cr
2022,Rocketry – The Nambi Effect,01 Jul 2022,1.25 Cr,7.50 Cr,12.49 Cr,26.05 Cr
2022,Rashtra Kavach OM,01 Jul 2022,1.50 Cr,4.91 Cr,7.01 Cr,7.11 Cr
2022,Minions: The Rise of Gru (English),01 Jul 2022,0.84 Cr,5.39 Cr,6.97 Cr,12.62 Cr
2022,Jugjugg Jeeyo,24 Jun 2022,9.28 Cr,36.93 Cr,53.66 Cr,85.03 Cr
2022,Elvis (English),24 Jun 2022,0 CrN.A,0 CrN.A,0.66 Cr,0.66 Cr
2022,Sherdil – The Pilibhit Saga,24 Jun 2022,0 CrN.A,0 CrN.A,0.10 Cr,0.10 Cr
2022,Ittu Si Baat,17 Jun 2022,0 CrN.A,0 CrN.A,0.15 Cr,0.15 Cr
2022,Nikamma,17 Jun 2022,0.45 Cr,1.39 Cr,1.77 Cr,1.77 Cr
2022,Ghode Ko Jalebi Khilane Le Ja Riya Hoon,11 Jun 2022,0 CrN.A,0 CrN.A,0.10 Cr,0.11 Cr
2022,Jurassic World Dominion (English),10 Jun 2022,8 Cr,35.55 Cr,47.35 Cr,68.56 Cr
2022,Dear Dia,10 Jun 2022,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2022,Anya,10 Jun 2022,0 CrN.A,0 CrN.A,0.10 Cr,0.10 Cr
2022,777 Charlie,10 Jun 2022,0.18 Cr,1.02 Cr,1.90 Cr,6.55 Cr
2022,Janhit Mein Jaari,10 Jun 2022,0.43 Cr,2.19 Cr,3.33 Cr,4.11 Cr
2022,Samrat Prithviraj,03 Jun 2022,10.70 Cr,39.40 Cr,55.05 Cr,68.05 Cr
2022,Major,03 Jun 2022,1.10 Cr,4.66 Cr,7.76 Cr,12.71 Cr
2022,Vikram – Hit List,03 Jun 2022,0.60 Cr,2.08 Cr,3.45 Cr,6.64 Cr
2022,Anek,27 May 2022,1.77 Cr,5.35 Cr,8 Cr,8.15 Cr
2022,3 Shyaane,27 May 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Love In Ukraine,27 May 2022,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2022,Dehati Disco,27 May 2022,0 CrN.A,0 CrN.A,0.10 Cr,0.10 Cr
2022,Amaris,27 May 2022,0 CrN.A,0 CrN.A,0.0025 Cr,0.0025 Cr
2022,Haemolymph,27 May 2022,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2022,Top Gun: Maverick (English),26 May 2022,1.94 Cr,12.68 Cr,17.70 Cr,34.50 Cr
2022,Bhool Bhulaiyaa 2,20 May 2022,14.11 Cr,55.96 Cr,92.05 Cr,185.92 Cr
2022,Dhaakad,20 May 2022,0.55 Cr,1.96 Cr,2.58 Cr,2.58 Cr
2022,Jayeshbhai Jordaar,13 May 2022,3.25 Cr,12 Cr,14.95 Cr,15.59 Cr
2022,Doctor Strange in the Multiverse of Madness (English),06 May 2022,28.35 Cr,79.50 Cr,101.49 Cr,130 Cr
2022,Mere Desh Ki Dharti,06 May 2022,0 CrN.A,0 CrN.A,0.50 Cr,0.50 Cr
2022,Runway 34,29 Apr 2022,3 Cr,13 Cr,22.25 Cr,32.96 Cr
2022,Heropanti 2,29 Apr 2022,6.50 Cr,16 Cr,23.60 Cr,24.45 Cr
2022,Jersey,22 Apr 2022,2.93 Cr,12.21 Cr,17.20 Cr,19.68 Cr
2022,K.G.F – Chapter 2,14 Apr 2022,53.95 Cr,193.99 Cr,268.63 Cr,434.70 Cr
2022,Beast,13 Apr 2022,0.55 Cr,1.50 Cr,1.76 Cr,2.30 Cr
2022,Fantastic Beasts – The Secrets of Dumbledore (English),08 Apr 2022,0 CrN.A,7.98 Cr,10.03 Cr,13.74 Cr
2022,Morbius (English),01 Apr 2022,1.15 Cr,3.40 Cr,4.36 Cr,4.56 Cr
2022,Attack – Part I,01 Apr 2022,3.38 Cr,10.91 Cr,14.08 Cr,16.13 Cr
2022,RRR,25 Mar 2022,20.07 Cr,75.57 Cr,132.59 Cr,274.31 Cr
2022,Bachchhan Paandey,18 Mar 2022,13.25 Cr,36.17 Cr,47.98 Cr,49.98 Cr
2022,The Kashmir Files,11 Mar 2022,3.55 Cr,27.15 Cr,97.30 Cr,252.90 Cr
2022,Radhe Shyam,11 Mar 2022,4.44 Cr,13.94 Cr,18.20 Cr,19.30 Cr
2022,The Batman (English),04 Mar 2022,6.66 Cr,22 Cr,30.08 Cr,48.10 Cr
2022,One Story Many Ends,04 Mar 2022,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2022,Toolsidas Junior,04 Mar 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,Jhund,04 Mar 2022,1.38 Cr,5.58 Cr,9.51 Cr,15.16 Cr
2022,Gangubai Kathiawadi,25 Feb 2022,10.50 Cr,39.12 Cr,68.93 Cr,129.10 Cr
2022,Valimai,24 Feb 2022,0.45 Cr,0 CrN.A,0 CrN.A,2.10 Cr
2022,Tu Mera Pahela Pyarr,18 Feb 2022,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2022,Pyar Mein Thoda Twist,18 Feb 2022,0 CrN.A,0 CrN.A,0.004 Cr,0.005 Cr
2022,Before You Die,18 Feb 2022,0 CrN.A,0 CrN.A,0.15 Cr,0.16 Cr
2022,Uncharted (English),18 Feb 2022,1.40 Cr,5.9 Cr,8.10 Cr,10.17 Cr
2022,Khiladi,11 Feb 2022,0 CrN.A,0 CrN.A,3 Cr,4 Cr
2022,Badhaai Do,11 Feb 2022,1.65 Cr,7.82 Cr,12.60 Cr,20.62 Cr
2022,Lucknow Junction,28 Jan 2022,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2022,The King’s Man (English),14 Jan 2022,0 CrN.A,0 CrN.A,0.76 Cr,1.06 Cr
2023,Migration (English),29 Dec 2023,0 CrN.A,0 CrN.A,2.50 Cr,2.50 Cr
2023,Salaar,22 Dec 2023,18 Cr,54 Cr,95.25 Cr,153.84 Cr
2023,Aquaman And The Lost Kingdom (English),21 Dec 2023,4.50 Cr,11.19 Cr,17.02 Cr,25.84 Cr
2023,Dunki,21 Dec 2023,28 Cr,101.50 Cr,149.77 Cr,212.42 Cr
2023,Priscilla (English),15 Dec 2023,0 CrN.A,0 CrN.A,0.25 Cr,0.25 Cr
2023,Kaisi Ye Dor,15 Dec 2023,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2023,Silent Night (English),15 Dec 2023,0 CrN.A,0 CrN.A,0.20 Cr,0.20 Cr
2023,Joram,08 Dec 2023,0 CrN.A,0 CrN.A,0.40 Cr,0.40 Cr
2023,Wonka (English),08 Dec 2023,0 CrN.A,0 CrN.A,3 Cr,5.25 Cr
2023,Kastoori,08 Dec 2023,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2023,Sam Bahadur,01 Dec 2023,5.75 Cr,24 Cr,36.75 Cr,92.98 Cr
2023,Animal,01 Dec 2023,63.80 Cr,201.76 Cr,338.63 Cr,556.36 Cr
2023,Wish (English),24 Nov 2023,0 CrN.A,0 CrN.A,1.50 Cr,1.50 Cr
2023,Anari Is Backk,24 Nov 2023,0 CrN.A,0 CrN.A,0.07 Cr,0.07 Cr
2023,Dilon Mein Uphaan,24 Nov 2023,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2023,Farrey,24 Nov 2023,0.31 Cr,1.51 Cr,2.25 Cr,2.25 Cr
2023,Yaatris,24 Nov 2023,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2023,Starfish,24 Nov 2023,0.02 Cr,0.06 Cr,0.10 Cr,0.10 Cr
2023,Napoleon (English),24 Nov 2023,0.85 Cr,3.25 Cr,4.45 Cr,4.45 Cr
2023,Do Ajnabee,24 Nov 2023,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2023,The Hunger Games: The Ballad Of Songbirds & Snakes (English),17 Nov 2023,0 CrN.A,0 CrN.A,0.75 Cr,0.75 Cr
2023,Khichdi 2,17 Nov 2023,1.10 Cr,2.95 Cr,4.05 Cr,4.05 Cr
2023,Trolls Band Together (English),17 Nov 2023,0 CrN.A,0 CrN.A,0.60 Cr,0.60 Cr
2023,Tiger 3,12 Nov 2023,44.50 Cr,148.50 Cr,188.25 Cr,285.52 Cr
2023,The Marvels (English),10 Nov 2023,2.50 Cr,6.40 Cr,12.15 Cr,13.65 Cr
2023,UT69,03 Nov 2023,0.05 Cr,0 CrN.A,0.25 Cr,0.25 Cr
2023,The Lady Killer,03 Nov 2023,0.003 Cr,0 CrN.A,0.01 Cr,0.01 Cr
2023,Shastry Virudh Shastry,03 Nov 2023,0 CrN.A,0 CrN.A,0.06 Cr,0.06 Cr
2023,Three Of Us,03 Nov 2023,0 CrN.A,0 CrN.A,0.30 Cr,0.30 Cr
2023,The Marsh King’s Daughter (English),03 Nov 2023,0 CrN.A,0 CrN.A,0.08 Cr,0.08 Cr
2023,Ajab Tamasha,03 Nov 2023,0 CrN.A,0 CrN.A,0 CrN.A,0.003 Cr
2023,Hukus Bukus,03 Nov 2023,0 CrN.A,0 CrN.A,0.04 Cr,0.04 Cr
2023,Aankh Micholi,03 Nov 2023,0 CrN.A,0 CrN.A,1.50 Cr,1.50 Cr
2023,Lakeerein,03 Nov 2023,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2023,12th Fail,27 Oct 2023,1.10 Cr,6.70 Cr,13 Cr,56.75 Cr
2023,Pyaari Tarawali The True Story,27 Oct 2023,0 CrN.A,0 CrN.A,0.10 Cr,0.10 Cr
2023,Mandali,27 Oct 2023,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2023,Sajini Shinde Ka Viral Video,27 Oct 2023,0.06 Cr,0.28 Cr,0.40 Cr,0.40 Cr
2023,Pagalpan Next Level,27 Oct 2023,0 CrN.A,0 CrN.A,0.06 Cr,0.06 Cr
2023,Mahalakshmi Path – The Evolution,27 Oct 2023,0 CrN.A,0 CrN.A,0.04 Cr,0.04 Cr
2023,Tejas,27 Oct 2023,1.20 Cr,3.30 Cr,3.98 Cr,4.14 Cr
2023,Killers Of The Flower Moon (English),27 Oct 2023,0 CrN.A,0 CrN.A,3.75 Cr,5 Cr
2023,Five Nights at Freddy’s (English),27 Oct 2023,0 CrN.A,0 CrN.A,0.32 Cr,0.32 Cr
2023,Ganapath – A Hero Is Born,20 Oct 2023,2.20 Cr,5.80 Cr,8.95 Cr,9.70 Cr
2023,Pyaar Hai Toh Hai,20 Oct 2023,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2023,Yaariyan 2,20 Oct 2023,0.50 Cr,1.30 Cr,2 Cr,2.10 Cr
2023,Leo,19 Oct 2023,3.51 Cr,11.55 Cr,18.85 Cr,30.18 Cr
2023,Paw Patrol: The Mighty Movie (English),13 Oct 2023,0 CrN.A,0 CrN.A,2 Cr,2.50 Cr
2023,Guthlee Ladoo,13 Oct 2023,0 CrN.A,0 CrN.A,0.07 Cr,0.07 Cr
2023,Ab Toh Sab Bhagwan Bharose,13 Oct 2023,0 CrN.A,0 CrN.A,0.08 Cr,0.08 Cr
2023,Darran Chhoo,13 Oct 2023,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2023,Hum Tumhein Chahte Hain,13 Oct 2023,0 CrN.A,0 CrN.A,0.35 Cr,0.35 Cr
2023,Dhak Dhak,13 Oct 2023,0 CrN.A,0 CrN.A,0.80 Cr,0.80 Cr
2023,Dumb Money (English),13 Oct 2023,0 CrN.A,0 CrN.A,0.40 Cr,0.40 Cr
2023,The Exorcist: Believer (English),06 Oct 2023,1.25 Cr,4.60 Cr,6.65 Cr,9.62 Cr
2023,Mission Raniganj,06 Oct 2023,2.80 Cr,12.60 Cr,18.54 Cr,33.74 Cr
2023,Thank You For Coming,06 Oct 2023,1 Cr,3.48 Cr,5.33 Cr,7.33 Cr
2023,Dono,05 Oct 2023,0 CrN.A,0 CrN.A,0.70 Cr,0.70 Cr
